ticker,index_ticker,comment
600282.SS,000001.SS,Nanjing Iron & Steel Co Ltd
603111.SS,000001.SS,"Nanjing Kangni Mechanical&Electrical Co., Ltd."
603707.SS,000001.SS,"Nanjing King-Friend Biochemical Pharmaceutical Co., Ltd"
603326.SS,000001.SS,"Nanjing OLO Home Furnishing Co.,Ltd."
600775.SS,000001.SS,Nanjing Panda Electronics Co Ltd
600713.SS,000001.SS,Nanjing Pharmaceutical Company Limited
601990.SS,000001.SS,"Nanjing Securities Co., Ltd."
601975.SS,000001.SS,Nanjing Tanker Corporation
600250.SS,000001.SS,Nanjing Textiles Import & Export Co Ltd
603351.SS,000001.SS,"Nanjing Well Pharmaceutical Co.,Ltd."
600682.SS,000001.SS,Nanjing Xinjiekou Department Store Co Ltd
600301.SS,000001.SS,Nanning Chemical Industry Co Ltd
600712.SS,000001.SS,Nanning Department Store Co Ltd
603968.SS,000001.SS,"Nantong Acetic Acid Chemical Co., Ltd."
603115.SS,000001.SS,"Nantong Haixing Electronics Co., Ltd."
600389.SS,000001.SS,Nantong Jiangshan Agrochemical & Chemical Co Ltd
600406.SS,000001.SS,"NARI Technology Co., Ltd."
600718.SS,000001.SS,Neusoft Corporation
601336.SS,000001.SS,New China Life Insurance Co Ltd
603110.SS,000001.SS,"New East New Materials Co., Ltd"
603699.SS,000001.SS,"Neway Valve (Suzhou) Co., Ltd."
600130.SS,000001.SS,Ningbo Bird Co Ltd
601789.SS,000001.SS,Ningbo Construction Co Ltd
600768.SS,000001.SS,Ningbo Fubang Jingye Group Co Ltd
600724.SS,000001.SS,Ningbo Fuda Company Limited
603788.SS,000001.SS,"Ningbo Gaofa Automotive Control System Co., Ltd."
601882.SS,000001.SS,"Ningbo Haitian Precision Machinery Co., Ltd."
603917.SS,000001.SS,"Ningbo Heli Mould Technology Co., Ltd."
603997.SS,000001.SS,"Ningbo Jifeng Auto Parts Co., Ltd."
600699.SS,000001.SS,Ningbo Joyson Electronic Corp.
603076.SS,000001.SS,"Ningbo Lehui International Engineering Equipment Co.,Ltd."
600798.SS,000001.SS,Ningbo Marine Co Ltd
603538.SS,000001.SS,"Ningbo Menovo Pharmaceutical Co., Ltd."
603606.SS,000001.SS,"Ningbo Orient Wires & Cables Co., Ltd."
603877.SS,000001.SS,"Ningbo Peacebird Fashion Co., Ltd."
601018.SS,000001.SS,Ningbo Port Co Ltd
601137.SS,000001.SS,Ningbo Powerway Alloy Material Co Ltd
601567.SS,000001.SS,"Ningbo Sanxing Medical Electric Co.,Ltd."
600884.SS,000001.SS,Ningbo Shanshan Co Ltd
603178.SS,000001.SS,"Ningbo Shenglong Automotive PowertrainSystem Co.,Ltd."
603015.SS,000001.SS,"NINGBO TECHMATION CO., LTD."
600982.SS,000001.SS,Ningbo Thermal Power Co Ltd
603266.SS,000001.SS,"Ningbo Tianlong Electronics Co., Ltd."
600114.SS,000001.SS,Ningbo Tongmuo New Material Group Co Ltd
601689.SS,000001.SS,"Ningbo Tuopu Group Co., Ltd."
600051.SS,000001.SS,Ningbo United Group Co Ltd
603700.SS,000001.SS,"NINGBO WATER METER CO., LTD."
603305.SS,000001.SS,"Ningbo Xusheng Auto Technology Co., Ltd."
603297.SS,000001.SS,"NINGBO YONG XIN OPTICS CO., LTD."
600366.SS,000001.SS,Ningbo Yunsheng Co Ltd
600857.SS,000001.SS,"NINGBO ZHONGBAI CO., LTD."
600989.SS,000001.SS,"Ningxia Baofeng Energy Group Co., Ltd."
600449.SS,000001.SS,"Ningxia Building Materials Group Co.,Ltd"
601619.SS,000001.SS,Ningxia Jiaze Renewables Corporation Limited
600165.SS,000001.SS,"Ningxia Xinri Hengli Steel Wire Co.,Ltd"
600812.SS,000001.SS,North China Pharmaceutical Co Ltd
600184.SS,000001.SS,"North Electro-Optic Co.,Ltd."
600435.SS,000001.SS,"North Navigation Control Technology Co., Ltd."
601999.SS,000001.SS,Northern United Publishing & Media (Group) Company Limited
600110.SS,000001.SS,"Nuode Investment Co.,Ltd."
600583.SS,000001.SS,Offshore Oil Engineering Co Ltd
603920.SS,000001.SS,"Olympic Circuit Technology Co., Ltd."
603833.SS,000001.SS,Oppein Home Group Inc.
603515.SS,000001.SS,"Opple Lighting Co., LTD."
600811.SS,000001.SS,Orient Group Incorporation
600278.SS,000001.SS,Orient International Enterprise Ltd
600958.SS,000001.SS,ORIENT SECURITIES COMPANY LIMITED
600599.SS,000001.SS,"Panda Financial Holding Corp., Ltd."
601258.SS,000001.SS,Pangda Automobile Trade Co Ltd
600728.SS,000001.SS,"Pci-Suntek Technology Co., Ltd."
600614.SS,000001.SS,"PENGQI TECHNOLOGY DEVELOPMENT Co., LTD"
900907.SS,000001.SS,"PENGQI TECHNOLOGY DEVELOPMENT Co., LTD"
600490.SS,000001.SS,"Pengxin International Mining Co., Ltd"
603000.SS,000001.SS,"People.cn CO.,LTD"
603059.SS,000001.SS,"Perfect Group Corp., Ltd"
601857.SS,000001.SS,PetroChina Co Ltd
600071.SS,000001.SS,Phoenix Optical Co Ltd
601318.SS,000001.SS,Ping An Insurance (Group) Company of China Ltd
601666.SS,000001.SS,Pingdingshan Tianan Coal Mining Co Ltd
603690.SS,000001.SS,"PNC Process Systems Co., Ltd."
600155.SS,000001.SS,"Polaris Bay Group Co.,Ltd."
600048.SS,000001.SS,"Poly Developments and Holdings Group Co., Ltd."
601658.SS,000001.SS,"POSTAL SAVINGS BANK OF CHINA CO., LTD."
603603.SS,000001.SS,"POTEN ENVIRONMENT GROUP CO., LTD."
601669.SS,000001.SS,"Power Construction Corporation of China,Ltd"
603605.SS,000001.SS,"Proya Cosmetics Co., Ltd."
603566.SS,000001.SS,"PULIKE BIOLOGICAL ENGINEERING, INC."
603027.SS,000001.SS,"QIANHE CONDIMENT AND FOOD CO., LTD"
600283.SS,000001.SS,Qianjiang Water Resources Development Co Ltd
603557.SS,000001.SS,"Qibu Co.,Ltd."
603677.SS,000001.SS,"Qijing Machinery Co., Ltd."
600229.SS,000001.SS,"Qingdao Citymedia Co., Ltd."
603798.SS,000001.SS,QINGDAO COPTON TECHNOLOGY COMPANY LIMITED
603187.SS,000001.SS,"Qingdao Hiron Commercial Cold Chain Co.,Ltd."
603577.SS,000001.SS,"QINGDAO HUIJINTONG POWER EQUIPMENT CO., LTD."
601298.SS,000001.SS,"Qingdao Port International Co., Ltd"
603755.SS,000001.SS,"QINGDAO RICHEN FOOD CO.,LTD."
603421.SS,000001.SS,Qingdao Topscomm Communication INC.
603739.SS,000001.SS,"Qingdao Vland Biotech Co.,Ltd."
600243.SS,000001.SS,Qinghai Huading Industrial Co Ltd
600714.SS,000001.SS,Qinghai Jinrun Mineral Development Co Ltd
600381.SS,000001.SS,"Qinghai Spring Medicinal Resources Technology Co., Ltd"
601326.SS,000001.SS,QINHUANGDAO PORT COMPANY LIMITED
603236.SS,000001.SS,"Quectel Wireless Solutions Co., Ltd"
603203.SS,000001.SS,"QUICK INTELLIGENT EQUIPMENT CO.,LTD."
603818.SS,000001.SS,"QuMei Home Furnishings Group Co., Ltd"
603803.SS,000001.SS,"RAISECOM TECHNOLOGY CO.,Ltd."
603650.SS,000001.SS,"Red Avenue New Materials Group Co., Ltd."
601828.SS,000001.SS,Red Star Macalline Group Corporation Ltd.
603196.SS,000001.SS,"Ribo Fashion Group Co., Ltd."
600321.SS,000001.SS,"Rightway Holdings Co., Ltd"
600259.SS,000001.SS,"Rising Nonferrous Metals Share Co., Ltd."
603218.SS,000001.SS,"Riyue Heavy Industry Co.,Ltd."
600017.SS,000001.SS,Rizhao Port Co Ltd
603860.SS,000001.SS,"RoadMainT Co.,Ltd."
600355.SS,000001.SS,Routon Electronic Co Ltd
600104.SS,000001.SS,SAIC Motor Co Ltd
601058.SS,000001.SS,"Sailun Group Co.,Ltd."
600703.SS,000001.SS,"Sanan Optoelectronics Co.,Ltd"
601116.SS,000001.SS,Sanjiang Shopping Club Co Ltd
603663.SS,000001.SS,"Sanxiang Advanced Materials Co., Ltd."
600031.SS,000001.SS,Sany Heavy Industry Co Ltd
600545.SS,000001.SS,Saurer Intelligent Technology Co. Ltd.
600061.SS,000001.SS,"SDIC Capital Co., Ltd"
600886.SS,000001.SS,"SDIC Power Holdings Co.,Ltd."
601918.SS,000001.SS,SDIC Xinji Energy Co Ltd
600962.SS,000001.SS,SDIC Zhonglu Fruit Juice Co Ltd
603988.SS,000001.SS,"SEC Electric Machinery Co., Ltd."
603109.SS,000001.SS,"SENCI ELECTRIC MACHINERY CO.,LTD."
600343.SS,000001.SS,Shaanxi Aerospace Power Hi-Tech Co Ltd
600379.SS,000001.SS,Shaanxi Baoguang Vacuum Electronic Apparatus Co Ltd
600831.SS,000001.SS,"Shaanxi Broadcast & Tv Network Intermediary(Group) Co.,Ltd."
601225.SS,000001.SS,Shaanxi Coal Industry Company Limited
600984.SS,000001.SS,Shaanxi Construction Machinery Co Ltd
603139.SS,000001.SS,"Shaanxi Kanghui Pharmaceutical CO., LTD."
600248.SS,000001.SS,"Shaanxi Yanchang Petroleum Chemical Engineering Co.,Ltd."
603086.SS,000001.SS,"Shan Dong Cynda Chemical Co.,Ltd."
600966.SS,000001.SS,Shandong Bohui Paper Industrial Co Ltd
603858.SS,000001.SS,"SHANDONG BUCHANG PHARMACEUTICALS CO., LTD."
603278.SS,000001.SS,"Shandong Daye Co., Ltd."
603856.SS,000001.SS,"Shandong Donghong Pipe Industry Co., Ltd."
603586.SS,000001.SS,"Shandong Gold Phoenix Co.,Ltd"
600547.SS,000001.SS,Shandong Gold-Mining Co Ltd
600735.SS,000001.SS,"Shandong Hiking International Co.,Ltd"
600350.SS,000001.SS,Shandong Hi-speed Company Limited
600467.SS,000001.SS,Shandong Homey Aquatic Development Co Ltd
600426.SS,000001.SS,Shandong Hualu-Hengsheng Chemical Co Ltd
603021.SS,000001.SS,"SHANDONG HUAPENG GLASS CO.,LTD."
600308.SS,000001.SS,Shandong Huatai Paper Co Ltd
603536.SS,000001.SS,"Shandong Huifa Foodstuff Co.,Ltd."
600022.SS,000001.SS,SHANDONG IRON AND STEEL COMPANY LTD
600212.SS,000001.SS,Shandong Jiangquan Industry Co Ltd
600586.SS,000001.SS,Shandong Jinjing Science & Technology Stock Co Ltd
600385.SS,000001.SS,Shandong Jintai Group Co Ltd
601966.SS,000001.SS,"Shandong Linglong Tyre Co., Ltd."
600727.SS,000001.SS,Shandong Lubei Chemical Co Ltd
600789.SS,000001.SS,Shandong Lukang Pharmaceutical Co Ltd
600219.SS,000001.SS,"Shandong Nanshan Aluminium Co., Ltd."
600529.SS,000001.SS,Shandong Pharmaceutical Glass Co Ltd
601019.SS,000001.SS,"Shandong Publishing&Media Co.,Ltd"
603026.SS,000001.SS,"SHANDONG SHIDA SHENGHUA CHEMICAL GROUP CO.,LTD"
603029.SS,000001.SS,"ShanDong Swan Cotton Industrial Machinery Stock Co., Ltd."
600807.SS,000001.SS,"Shandong Tyan Home Co.,Ltd"
603217.SS,000001.SS,"Shandong Yuanli Science and Technology Co.,Ltd."
600843.SS,000001.SS,"Shang Gong Group Co.,Ltd."
900924.SS,000001.SS,"Shang Gong Group Co.,Ltd."
603329.SS,000001.SS,"SHANGHAI ACE INVESTMENT&DEVELOPMENT CO.,LTD"
600151.SS,000001.SS,Shanghai Aerospace Automobile Electromechanical Co Ltd
600732.SS,000001.SS,"Shanghai Aiko Solar Energy Co., Ltd."
603214.SS,000001.SS,"Shanghai Aiyingshi Co., Ltd"
600643.SS,000001.SS,"SHANGHAI AJ GROUP CO.,LTD."
603881.SS,000001.SS,"Shanghai AtHub Co., Ltd."
600827.SS,000001.SS,"Shanghai Bailian Group Co.,Ltd."
900923.SS,000001.SS,"Shanghai Bailian Group Co.,Ltd."
603197.SS,000001.SS,Shanghai Baolong Automotive Corporation
600845.SS,000001.SS,Shanghai Baosight Software Co Ltd
900926.SS,000001.SS,Shanghai Baosight Software Co Ltd
601968.SS,000001.SS,SHANGHAI BAOSTEEL PACKAGING COMPANY LTD.
603009.SS,000001.SS,"SHANGHAI BEITE TECHNOLOGY CO.,LTD."
600171.SS,000001.SS,Shanghai Belling Corp Ltd
600608.SS,000001.SS,"Shanghai Broadband Technology Co.,Ltd"
603037.SS,000001.SS,"Shanghai Carthane Co.,Ltd."
603887.SS,000001.SS,Shanghai Chengdi Construction Corporation LTD
600649.SS,000001.SS,"Shanghai Chengtou Holding Co., Ltd."
600621.SS,000001.SS,"SHANGHAI CHINAFORTUNE CO., LTD"
600618.SS,000001.SS,Shanghai Chlor-Alkali Chemical Co Ltd
900908.SS,000001.SS,Shanghai Chlor-Alkali Chemical Co Ltd
603012.SS,000001.SS,"Shanghai Chuangli Group CO.,LTD."
600170.SS,000001.SS,Shanghai Construction Co Ltd
603730.SS,000001.SS,"SHANGHAI DAIMAY AUTOMOTIVE INTERIOR CO., LTD."
600508.SS,000001.SS,Shanghai Datun Energy Resources Co Ltd
600635.SS,000001.SS,Shanghai Dazhong Public Utilities (Group) Co Ltd
600841.SS,000001.SS,Shanghai Diesel Engine Co Ltd
900920.SS,000001.SS,Shanghai Diesel Engine Co Ltd
600630.SS,000001.SS,Shanghai Dragon Corporation
600850.SS,000001.SS,Shanghai East-China Computer Co Ltd
601727.SS,000001.SS,Shanghai Electric Group Co Ltd
600021.SS,000001.SS,Shanghai Electric Power Co Ltd
603200.SS,000001.SS,"Shanghai Emperor Of Cleaning Hi-Tech Co., LTD."
601200.SS,000001.SS,"Shanghai Environment Group Co., Ltd."
600615.SS,000001.SS,Shanghai Fenghwa Group Co Ltd
603466.SS,000001.SS,"Shanghai Fengyuzhu Exhibition Co., Ltd."
601595.SS,000001.SS,SHANGHAI FILM CO.LTD
603868.SS,000001.SS,"Shanghai Flyco Electrical Appliance Co., Ltd."
600196.SS,000001.SS,Shanghai Fosun Pharmaceutical (Group) Co Ltd
600624.SS,000001.SS,Shanghai Fudan Forward Science And Technology Co Ltd
600634.SS,000001.SS,"Shanghai Fukong Interactive Entertainment CO.,Ltd"
603918.SS,000001.SS,"Shanghai Golden Bridge InfoTech Co., Ltd."
601519.SS,000001.SS,Shanghai Great Wisdom Co Ltd
600695.SS,000001.SS,"Shanghai Greencourt Investment Group Co., Ltd."
900919.SS,000001.SS,"Shanghai Greencourt Investment Group Co., Ltd."
601616.SS,000001.SS,Shanghai Guangdian Electric Group Co Ltd
600696.SS,000001.SS,"Shanghai Guijiu Co., Ltd"
600851.SS,000001.SS,Shanghai Haixin Group Co Ltd
900917.SS,000001.SS,Shanghai Haixin Group Co Ltd
600619.SS,000001.SS,Shanghai Highly (Group) Co Ltd
900910.SS,000001.SS,Shanghai Highly (Group) Co Ltd
603718.SS,000001.SS,"SHANGHAI HILE BIO-TECHNOLOGY CO., LTD."
600532.SS,000001.SS,"SHANGHAI HONGDA MINING CO., LTD."
600623.SS,000001.SS,Shanghai Huayi Group Corporation Limited
900909.SS,000001.SS,Shanghai Huayi Group Corporation Limited
603131.SS,000001.SS,"SHANGHAI HUGONG ELECTRIC GROUP CO.,LTD"
603192.SS,000001.SS,"Shanghai Huide Science & Technology Co.,Ltd"
900939.SS,000001.SS,Shanghai Huili Building Materials Co Ltd
600605.SS,000001.SS,"Shanghai Huitong Energy Co.,Ltd"
600748.SS,000001.SS,Shanghai Industrial Development Co Ltd
600009.SS,000001.SS,Shanghai International Airport Co Ltd
600018.SS,000001.SS,Shanghai International Port (Group) Co Ltd
600315.SS,000001.SS,Shanghai Jahwa United Co Ltd
600676.SS,000001.SS,"SHANGHAI JIAO YUN GROUP CO., LTD."
600530.SS,000001.SS,Shanghai Jiaoda Onlly Co Ltd
600836.SS,000001.SS,Shanghai Jielong Industry Corp Ltd
600754.SS,000001.SS,"Shanghai Jin Jiang International Hotels Co.,Ltd."
900934.SS,000001.SS,"Shanghai Jin Jiang International Hotels Co.,Ltd."
600650.SS,000001.SS,Shanghai Jin Jiang International Industrial Investment Co Ltd
900914.SS,000001.SS,Shanghai Jin Jiang International Industrial Investment Co Ltd
600616.SS,000001.SS,Shanghai Jinfeng Wine Co Ltd
900929.SS,000001.SS,Shanghai Jinjiang International Travel Co Ltd
600639.SS,000001.SS,Shanghai Jinqiao Export Processing Zone Development Co Ltd
900911.SS,000001.SS,Shanghai Jinqiao Export Processing Zone Development Co Ltd
600838.SS,000001.SS,Shanghai Join Buy Co Ltd
600097.SS,000001.SS,"Shanghai Kaichuang Marine International Co.,Ltd"
600272.SS,000001.SS,Shanghai Kaikai Industrial Co Ltd
900943.SS,000001.SS,Shanghai Kaikai Industrial Co Ltd
603960.SS,000001.SS,"Shanghai Kelai Mechatronics Engineering Co.,Ltd"
603987.SS,000001.SS,"Shanghai Kindly Enterprise Development Group Co.,LTD."
603232.SS,000001.SS,"Shanghai Koal Software Co., Ltd."
603157.SS,000001.SS,"Shanghai La Chapelle Fashion Co., Ltd."
603633.SS,000001.SS,"Shanghai Laimu Electronics Co.,Ltd"
603777.SS,000001.SS,"SHANGHAI LAIYIFEN CO., LTD."
600826.SS,000001.SS,Shanghai Lansheng Corp
603006.SS,000001.SS,"Shanghai Lianming Machinery Co., Ltd."
600848.SS,000001.SS,Shanghai Lingang Holdings Corporation Limited
900928.SS,000001.SS,Shanghai Lingang Holdings Corporation Limited
900957.SS,000001.SS,"Shanghai Lingyun Industries Development Co.,Ltd."
603729.SS,000001.SS,"Shanghai LongYun Media Group Co., Ltd."
603003.SS,000001.SS,"SHANGHAI LONYER FUELS CO.,LTD."
600663.SS,000001.SS,Shanghai Lujiazui Finance and Trade Zone Development Co Ltd
900932.SS,000001.SS,Shanghai Lujiazui Finance and Trade Zone Development Co Ltd
603899.SS,000001.SS,SHANGHAI M&G STATIONERY INC.
600073.SS,000001.SS,Shanghai Maling Aquarius Co Ltd
600822.SS,000001.SS,Shanghai Material Trading Co Ltd
900927.SS,000001.SS,Shanghai Material Trading Co Ltd
600835.SS,000001.SS,Shanghai Mechanical & Electrical Industry Co Ltd
900925.SS,000001.SS,Shanghai Mechanical & Electrical Industry Co Ltd
600882.SS,000001.SS,"Shanghai Milkground Food Tech Co., Ltd."
603728.SS,000001.SS,"Shanghai Moons' Electric Co., Ltd."
600638.SS,000001.SS,Shanghai New Huang Pu Real Estate Co Ltd
600628.SS,000001.SS,Shanghai New World Co Ltd
600833.SS,000001.SS,Shanghai No.1 Pharmacy Co Ltd
600637.SS,000001.SS,"Shanghai Oriental Pearl Media Co., Ltd."
603991.SS,000001.SS,"Shanghai Originaldow Advanced Compounds Co., Ltd."
601607.SS,000001.SS,"Shanghai Pharmaceuticals Holding Co.,Ltd"
600679.SS,000001.SS,"SHANGHAI PHOENIX ENTERPRISE (GROUP) CO., LTD"
900916.SS,000001.SS,"SHANGHAI PHOENIX ENTERPRISE (GROUP) CO., LTD"
600193.SS,000001.SS,"Shanghai Prosolar Resources Development Co.,Ltd"
600000.SS,000001.SS,Shanghai Pudong Development Bank Co Ltd
600284.SS,000001.SS,Shanghai Pudong Road & Bridge Construction Co Ltd
603659.SS,000001.SS,"Shanghai Putailai New Energy Technology Co., Ltd."
600662.SS,000001.SS,Shanghai Qiangsheng Holding Co Ltd
603579.SS,000001.SS,Shanghai Rongtai Health Technology Corporation Limited.
603108.SS,000001.SS,"Shanghai Runda Medical Technology Co., Ltd."
600689.SS,000001.SS,Shanghai Sanmao Enterprise (Group) Co Ltd
900922.SS,000001.SS,Shanghai Sanmao Enterprise (Group) Co Ltd
600626.SS,000001.SS,Shanghai Shenda Co Ltd
600653.SS,000001.SS,Shanghai Shenhua Holdings Co Ltd
600613.SS,000001.SS,"Shanghai Shenqi Pharmaceutical Investment Management Co., Ltd."
900904.SS,000001.SS,"Shanghai Shenqi Pharmaceutical Investment Management Co., Ltd."
600834.SS,000001.SS,Shanghai Shentong Metro Co Ltd
600823.SS,000001.SS,Shanghai Shi Mao Co Ltd
600604.SS,000001.SS,"Shanghai Shibei Hi-Tech Co.,Ltd."
900902.SS,000001.SS,"Shanghai Shibei Hi-Tech Co.,Ltd."
603648.SS,000001.SS,"Shanghai Shine-Link International Logistics Co., Ltd."
603365.SS,000001.SS,"Shanghai Shuixing Home Textile Co., Ltd."
600420.SS,000001.SS,"Shanghai Shyndec Pharmaceutical Co., Ltd."
603121.SS,000001.SS,"Shanghai Sinotec Co., Ltd."
603683.SS,000001.SS,"SHANGHAI SMITH ADHESIVE NEW MATERIAL CO., LTD"
603499.SS,000001.SS,"Shanghai Sunglow Packaging Technology Co., Ltd"
600620.SS,000001.SS,Shanghai Tianchen Co Ltd
603330.SS,000001.SS,"Shanghai Tianyang Hot Melt Adhesives Co.,Ltd."
603895.SS,000001.SS,"Shanghai Tianyong Engineering Co., Ltd."
600647.SS,000001.SS,Shanghai Tongda Venture Capital Co Ltd
600846.SS,000001.SS,Shanghai Tongji Science & Technology Industrial Co Ltd
603030.SS,000001.SS,"Shanghai Trendzone Construction Decoration Group Co.,Ltd."
600820.SS,000001.SS,Shanghai Tunnel Engineering Co Ltd
600652.SS,000001.SS,"SHANGHAI U9 GAME CO., LTD."
600648.SS,000001.SS,"SHANGHAI WAIGAOQIAO FREE TRADE ZONE GROUP CO., LTD."
900912.SS,000001.SS,"SHANGHAI WAIGAOQIAO FREE TRADE ZONE GROUP CO., LTD."
600641.SS,000001.SS,Shanghai Wanye Enterprises Co Ltd
603039.SS,000001.SS,"Shanghai Weaver Network Co., Ltd."
603189.SS,000001.SS,SHANGHAI WONDERTEK SOFTWARE CORPORATION LTD.
600825.SS,000001.SS,Shanghai Xinhua Media Co Ltd
600661.SS,000001.SS,"SHANGHAI XINNANYANG ONLY EDUCATION & TECHNOLOGY CO., LTD"
603022.SS,000001.SS,"Shanghai Xintonglian Packaging Co., Ltd."
600692.SS,000001.SS,Shanghai Ya Tong Co Ltd
603159.SS,000001.SS,"Shanghai Yahong Moulding Co.,Ltd"
600824.SS,000001.SS,"Shanghai Yimin Commercial Group Co.,Ltd."
603681.SS,000001.SS,"Shanghai Yongguan Adhesive Products Corp., Ltd."
600655.SS,000001.SS,"SHANGHAI YUYUAN TOURIST MART (GROUP) CO., LTD."
600895.SS,000001.SS,Shanghai Zhangjiang Hi-tech Park Development Co Ltd
600320.SS,000001.SS,"Shanghai Zhenhua Heavy Industries Co.,Ltd"
900947.SS,000001.SS,"Shanghai Zhenhua Heavy Industries Co.,Ltd"
600517.SS,000001.SS,Shanghai Zhixin Electric Co Ltd
600210.SS,000001.SS,Shanghai Zijiang Enterprise Group Co Ltd
600146.SS,000001.SS,"Shangying Global Co., Ltd."
601515.SS,000001.SS,"SHANTOU DONGFENG PRINTING CO.,LTD."
600408.SS,000001.SS,Shanxi Antai Group Co Ltd
600546.SS,000001.SS,"Shanxi Coal International Energy Group Co., Ltd"
600740.SS,000001.SS,Shanxi Coking Co Ltd
600617.SS,000001.SS,SHANXI GUOXIN ENERGY CORPORATION LIMITED
900913.SS,000001.SS,SHANXI GUOXIN ENERGY CORPORATION LIMITED
601015.SS,000001.SS,"Shanxi Heimao Coking Co., Ltd."
600123.SS,000001.SS,Shanxi Lanhua Science-Tech Venture Co Ltd
601699.SS,000001.SS,Shanxi Lu'an Environmental Energy Development Co Ltd
600809.SS,000001.SS,Shanxi Xinghuacun Fen Wine Factory Co Ltd
600702.SS,000001.SS,"Shede Spirits Co., Ltd"
600810.SS,000001.SS,Shen Ma Industry Co Ltd
600642.SS,000001.SS,Shenergy Co Ltd
600392.SS,000001.SS,"Shenghe Resources Holding Co.,Ltd."
600183.SS,000001.SS,"Shengyi Technology Co.,Ltd."
600306.SS,000001.SS,Shenyang Commercial City Co Ltd
600609.SS,000001.SS,Shenyang Jinbei Automotive Co Ltd
600396.SS,000001.SS,Shenyang Jinshan Energy Co Ltd
603808.SS,000001.SS,"SHENZHEN ELLASSAY FASHION CO., LTD."
600548.SS,000001.SS,Shenzhen Expressway Co Ltd
601139.SS,000001.SS,Shenzhen Gas Co Ltd
603118.SS,000001.SS,"Shenzhen Gongjin Electronics Co.,Ltd."
600162.SS,000001.SS,"Shenzhen Heungkong Holding Co.,Ltd"
603063.SS,000001.SS,"Shenzhen Hopewind Electric Co., Ltd."
603160.SS,000001.SS,"Shenzhen Huiding Technology Co., Ltd."
600462.SS,000001.SS,"Shenzhen Jiuyou Co., Ltd."
600446.SS,000001.SS,Shenzhen Kingdom Technology Co Ltd
603228.SS,000001.SS,"Shenzhen Kinwong Electronic Co.,Ltd."
603978.SS,000001.SS,"SHENZHENSUNXINGLIGHTALLOYSMATERIALSCO.,LTD."
603050.SS,000001.SS,"ShiJiaZhuang Kelin Electric Co., Ltd."
600587.SS,000001.SS,"Shinva Medical Instrument Co.,Ltd."
600481.SS,000001.SS,"Shuangliang Eco-Energy Systems Co.,Ltd"
600839.SS,000001.SS,Sichuan Changhong Electric Co Ltd
600674.SS,000001.SS,Sichuan Chuantou Energy Co Ltd
601208.SS,000001.SS,Sichuan EM Technology Co Ltd
601107.SS,000001.SS,Sichuan Expressway Co Ltd
600678.SS,000001.SS,Sichuan Golden Summit (Group) Joint-Stock Co Ltd
600979.SS,000001.SS,Sichuan Guangan AAA Public Co Ltd
603077.SS,000001.SS,"Sichuan Hebang Biotechnology Co.,Ltd."
600331.SS,000001.SS,Sichuan Hongda Co Ltd
603679.SS,000001.SS,"SICHUAN HUATI LIGHTING TECHNOLOGY CO.,LTD."
600137.SS,000001.SS,Sichuan Langsha Holding Ltd
600466.SS,000001.SS,"SICHUAN LANGUANG DEVELOPMENT CO., LTD."
600101.SS,000001.SS,Sichuan Mingxing Electric Power Co Ltd
600131.SS,000001.SS,Sichuan Minjiang Hydropower Co Ltd
600039.SS,000001.SS,Sichuan Road&Bridge Co Ltd
600779.SS,000001.SS,"Sichuan Swellfun Co., Ltd."
603317.SS,000001.SS,"Sichuan Teway Food Group Co.,Ltd"
600139.SS,000001.SS,"Sichuan Western Resources Holding Co., Ltd"
600505.SS,000001.SS,"Sichuan Xichang Electric Power Co.,Ltd."
603477.SS,000001.SS,Sichuan Zhenjing Corporation Limited
603327.SS,000001.SS,"SichuanFurong Technology Co., Ltd."
600858.SS,000001.SS,"Silver Plaza Group Co.,Ltd"
603969.SS,000001.SS,"SILVERY DRAGON PRESTRESSED MATERIALS CO., LTD. TIANJIN"
603970.SS,000001.SS,"SINO-AGRI LEADING BIOSCIENCES CO.,LTD."
600500.SS,000001.SS,Sinochem International Corp
600109.SS,000001.SS,Sinolink Securities Co. Ltd.
603126.SS,000001.SS,Sinoma Energy Conservation Ltd
600970.SS,000001.SS,Sinoma International Engineering Co Ltd
600335.SS,000001.SS,Sinomach Automobile Co Ltd
600444.SS,000001.SS,"Sinomach General Machinery Science & Technology Co., Ltd."
600871.SS,000001.SS,Sinopec Oilfield Service Corporation
600688.SS,000001.SS,Sinopec Shanghai Petrochemical Co Ltd
600459.SS,000001.SS,Sino-Platinum Metals Co Ltd
603927.SS,000001.SS,"Sinosoft Co.,Ltd"
601598.SS,000001.SS,Sinotrans Limited
601558.SS,000001.SS,Sinovel Wind Group Co Ltd
603737.SS,000001.SS,"SKSHU Paint Co., Ltd."
603916.SS,000001.SS,"SOBUTE NEW MATERIALS CO., LTD"
603366.SS,000001.SS,"Solareast Holdings Co., Ltd."
601555.SS,000001.SS,Soochow Securities Co Ltd
601900.SS,000001.SS,Southern Publishing and Media Company Limited
600369.SS,000001.SS,Southwest Securities Co Ltd
600292.SS,000001.SS,"Spic Yuanda Environmental-Protection Co.,Ltd."
601021.SS,000001.SS,"Spring Airlines Co., Ltd."
603339.SS,000001.SS,"Square Technology Group Co., Ltd."
600866.SS,000001.SS,Star Lake Bioscience Co Inc Zhao Qing Guangdong
603585.SS,000001.SS,"Suli Co., Ltd."
600710.SS,000001.SS,SUMEC CORPORATION LIMITED
