model-1601030795,1601030832.396,0.79,0.1561,0.79,0.1488,8
model-1601030795,1601030832.417,0.75,0.1797,0.81,0.1467,8
model-1601030795,1601030832.437,0.75,0.1663,0.81,0.1461,8
model-1601030795,1601030832.458,0.73,0.1662,0.81,0.1456,8
model-1601030795,1601030832.478,0.78,0.167,0.8,0.1486,8
model-1601030795,1601030832.5,0.71,0.1808,0.79,0.1506,8
model-1601030795,1601030832.521,0.76,0.1615,0.8,0.1511,8
model-1601030795,1601030832.541,0.78,0.1616,0.77,0.1503,8
model-1601030795,1601030832.561,0.83,0.137,0.78,0.1532,8
model-1601030795,1601030832.582,0.73,0.1777,0.75,0.1598,8
model-1601030795,1601030832.604,0.7,0.1795,0.75,0.1631,8
model-1601030795,1601030832.624,0.73,0.1739,0.78,0.1596,8
model-1601030795,1601030832.644,0.82,0.1446,0.78,0.1565,8
model-1601030795,1601030832.665,0.71,0.1888,0.77,0.1561,8
model-1601030795,1601030832.685,0.75,0.1553,0.78,0.1576,8
model-1601030795,1601030832.708,0.81,0.1503,0.78,0.1584,8
model-1601030795,1601030832.728,0.73,0.1782,0.79,0.1535,8
model-1601030795,1601030832.748,0.81,0.1404,0.78,0.1547,8
model-1601030795,1601030832.769,0.82,0.1294,0.77,0.1639,8
model-1601030795,1601030832.789,0.69,0.1989,0.76,0.1695,8
model-1601030795,1601030832.811,0.74,0.1621,0.74,0.172,8
model-1601030795,1601030832.831,0.77,0.1455,0.78,0.1655,8
model-1601030795,1601030832.852,0.78,0.147,0.77,0.1582,8
model-1601030795,1601030832.872,0.77,0.1591,0.79,0.1495,8
model-1601030795,1601030832.892,0.8,0.1543,0.78,0.1504,8
model-1601030795,1601030832.915,0.79,0.1491,0.76,0.1547,8
model-1601030795,1601030832.935,0.68,0.2042,0.76,0.1509,8
model-1601030795,1601030832.955,0.8,0.1519,0.8,0.1538,8
model-1601030795,1601030832.976,0.75,0.1632,0.8,0.1603,8
model-1601030795,1601030832.996,0.79,0.1365,0.79,0.1625,8
model-1601030795,1601030833.018,0.78,0.1525,0.8,0.1582,8
model-1601030795,1601030833.038,0.86,0.1336,0.8,0.1564,8
model-1601030795,1601030833.059,0.77,0.1339,0.79,0.1555,8
model-1601030795,1601030833.079,0.86,0.1198,0.77,0.1575,8
model-1601030795,1601030833.1,0.73,0.1755,0.78,0.1583,8
model-1601030795,1601030833.122,0.75,0.1776,0.8,0.1548,8
model-1601030795,1601030833.142,0.75,0.1657,0.79,0.1535,8
model-1601030795,1601030833.163,0.69,0.1785,0.79,0.1642,8
model-1601030795,1601030833.183,0.79,0.1492,0.77,0.1753,8
model-1601030795,1601030833.204,0.74,0.1665,0.74,0.1763,8
model-1601030795,1601030833.225,0.73,0.169,0.76,0.171,8
model-1601030795,1601030833.246,0.8,0.154,0.74,0.1673,8
model-1601030795,1601030833.266,0.73,0.1806,0.77,0.1649,8
model-1601030795,1601030833.286,0.77,0.1623,0.78,0.1623,8
model-1601030795,1601030833.307,0.8,0.1429,0.8,0.1587,8
model-1601030795,1601030833.329,0.72,0.1941,0.79,0.1578,8
model-1601030795,1601030833.349,0.86,0.1113,0.77,0.164,8
model-1601030795,1601030833.37,0.75,0.1591,0.74,0.1728,8
model-1601030795,1601030833.39,0.84,0.1289,0.73,0.1759,8
model-1601030795,1601030833.41,0.73,0.1857,0.75,0.1679,8
model-1601030795,1601030833.432,0.74,0.1799,0.81,0.153,8
model-1601030795,1601030833.453,0.71,0.2104,0.82,0.1502,8
model-1601030795,1601030833.473,0.75,0.1519,0.8,0.1525,8
model-1601030795,1601030833.494,0.79,0.1583,0.8,0.1537,8
model-1601030795,1601030833.514,0.69,0.1897,0.8,0.1518,8
model-1601030795,1601030833.536,0.79,0.1617,0.81,0.1498,8
model-1601030795,1601030833.557,0.82,0.1379,0.82,0.1533,8
model-1601030795,1601030833.577,0.79,0.1398,0.8,0.1573,8
model-1601030795,1601030833.598,0.75,0.1698,0.77,0.1595,8
model-1601030795,1601030833.618,0.71,0.1797,0.75,0.1605,8
model-1601030795,1601030833.64,0.8,0.1454,0.75,0.16,8
model-1601030795,1601030833.66,0.84,0.1314,0.78,0.1558,8
model-1601030795,1601030833.681,0.75,0.1639,0.79,0.1503,8
model-1601030795,1601030833.702,0.79,0.1481,0.81,0.1468,8
model-1601030795,1601030833.722,0.81,0.1242,0.79,0.1472,8
model-1601030795,1601030833.744,0.73,0.1663,0.8,0.1503,8
model-1601030795,1601030833.764,0.76,0.1594,0.81,0.1514,8
model-1601030795,1601030833.785,0.8,0.1315,0.8,0.1488,8
model-1601030795,1601030833.805,0.76,0.1716,0.81,0.1479,8
model-1601030795,1601030833.826,0.82,0.1307,0.8,0.1567,8
model-1601030795,1601030833.848,0.8,0.1438,0.78,0.1687,8
model-1601030795,1601030833.868,0.78,0.151,0.78,0.1671,8
model-1601030795,1601030833.888,0.7,0.1778,0.78,0.1579,8
model-1601030795,1601030833.909,0.77,0.1444,0.79,0.1678,8
model-1601030795,1601030833.929,0.78,0.1693,0.79,0.1741,8
model-1601030795,1601030833.952,0.75,0.1561,0.79,0.1698,8
model-1601030795,1601030833.972,0.77,0.1614,0.81,0.1623,8
model-1601030795,1601030833.992,0.79,0.1635,0.77,0.1568,8
model-1601030795,1601030834.013,0.77,0.1444,0.76,0.1615,8
model-1601030795,1601030834.033,0.76,0.1528,0.79,0.167,8
model-1601030795,1601030834.055,0.76,0.1506,0.76,0.1659,8
model-1601030795,1601030834.076,0.73,0.1977,0.78,0.1606,8
model-1601030795,1601030834.096,0.68,0.1889,0.79,0.1563,8
model-1601030795,1601030834.116,0.82,0.1538,0.79,0.1573,8
model-1601030795,1601030834.137,0.68,0.1873,0.78,0.158,8
model-1601030795,1601030834.159,0.78,0.1579,0.78,0.1566,8
model-1601030795,1601030834.18,0.79,0.1788,0.78,0.1578,8
model-1601030795,1601030834.2,0.78,0.1549,0.77,0.1607,8
model-1601030795,1601030834.22,0.74,0.177,0.76,0.1647,8
model-1601030795,1601030834.241,0.74,0.1771,0.76,0.167,8
model-1601030795,1601030834.263,0.72,0.1628,0.76,0.1713,8
model-1601030795,1601030834.283,0.85,0.1232,0.78,0.1697,8
model-1601030795,1601030834.303,0.81,0.142,0.78,0.1625,8
model-1601030795,1601030834.324,0.65,0.1975,0.79,0.1545,8
model-1601030795,1601030834.344,0.77,0.17,0.8,0.1514,8
model-1601030795,1601030834.367,0.77,0.1547,0.81,0.1482,8
model-1601030795,1601030834.387,0.7,0.1985,0.8,0.1463,8
model-1601030795,1601030834.407,0.77,0.1612,0.83,0.1488,8
model-1601030795,1601030834.427,0.78,0.1568,0.79,0.1533,8
model-1601030795,1601030834.448,0.89,0.1189,0.76,0.1647,8
model-1601030795,1601030834.47,0.8,0.132,0.75,0.1678,8
model-1601030795,1601030834.49,0.79,0.1323,0.76,0.1661,8
model-1601030795,1601030834.51,0.84,0.1236,0.78,0.1553,8
model-1601030795,1601030834.531,0.75,0.1705,0.8,0.1431,8
model-1601030795,1601030834.551,0.79,0.1276,0.81,0.1449,8
model-1601030795,1601030834.573,0.71,0.199,0.79,0.156,8
model-1601030795,1601030834.593,0.71,0.1974,0.8,0.1516,8
model-1601030795,1601030834.614,0.66,0.222,0.82,0.1423,8
model-1601030795,1601030834.634,0.79,0.1404,0.82,0.1415,8
model-1601030795,1601030834.654,0.75,0.1679,0.79,0.1477,8
model-1601030795,1601030834.676,0.81,0.1679,0.77,0.1562,8
model-1601030795,1601030834.697,0.78,0.1572,0.78,0.1596,8
model-1601030795,1601030834.717,0.73,0.176,0.78,0.1539,8
model-1601030795,1601030834.737,0.7,0.1896,0.8,0.1476,8
model-1601030795,1601030834.758,0.75,0.1659,0.79,0.1465,8
model-1601030795,1601030834.78,0.75,0.1628,0.82,0.1516,8
model-1601030795,1601030834.8,0.77,0.1607,0.82,0.154,8
model-1601030795,1601030834.821,0.79,0.1773,0.81,0.1517,8
model-1601030795,1601030834.841,0.75,0.1493,0.8,0.1488,8
model-1601030795,1601030834.861,0.77,0.1588,0.8,0.1495,8
model-1601030795,1601030834.884,0.71,0.1785,0.78,0.1544,8
model-1601030795,1601030834.904,0.8,0.1464,0.77,0.1642,8
model-1601030795,1601030834.924,0.75,0.1618,0.76,0.1654,8
model-1601030795,1601030834.944,0.73,0.1897,0.77,0.1626,8
model-1601030795,1601030834.965,0.74,0.1505,0.77,0.1591,8
model-1601030795,1601030834.987,0.73,0.174,0.79,0.1585,8
model-1601030795,1601030835.007,0.76,0.16,0.78,0.158,8
model-1601030795,1601030835.028,0.75,0.1775,0.79,0.1568,8
model-1601030795,1601030835.048,0.79,0.16,0.79,0.1565,8
model-1601030795,1601030835.068,0.69,0.1915,0.79,0.1577,8
model-1601030795,1601030835.09,0.8,0.1248,0.76,0.1649,8
model-1601030795,1601030835.111,0.79,0.1556,0.75,0.1747,8
model-1601030795,1601030835.131,0.8,0.1533,0.76,0.1756,8
model-1601030795,1601030835.151,0.69,0.1911,0.78,0.1578,8
model-1601030795,1601030835.171,0.84,0.1455,0.83,0.1481,8
model-1601030795,1601030835.194,0.82,0.125,0.83,0.1459,8
model-1601030795,1601030835.215,0.85,0.1207,0.83,0.1452,8
model-1601030795,1601030835.235,0.8,0.1544,0.82,0.145,8
model-1601030795,1601030835.255,0.73,0.1657,0.78,0.1479,8
model-1601030795,1601030835.275,0.77,0.1532,0.77,0.153,8
model-1601030795,1601030835.298,0.73,0.1943,0.75,0.1549,8
model-1601030795,1601030835.318,0.81,0.1306,0.76,0.1523,8
model-1601030795,1601030835.338,0.84,0.1396,0.76,0.1509,8
model-1601030795,1601030835.358,0.83,0.1509,0.77,0.1517,8
model-1601030795,1601030835.379,0.79,0.148,0.77,0.1514,8
model-1601030795,1601030835.401,0.77,0.1614,0.78,0.1504,8
model-1601030795,1601030835.422,0.8,0.1457,0.81,0.15,8
model-1601030795,1601030835.442,0.77,0.1713,0.79,0.1493,8
model-1601030795,1601030835.462,0.83,0.1298,0.8,0.1488,8
model-1601030795,1601030835.482,0.72,0.1806,0.8,0.1488,8
model-1601030795,1601030835.505,0.79,0.1393,0.8,0.1493,8
model-1601030795,1601030835.525,0.79,0.1465,0.8,0.1509,8
model-1601030795,1601030835.546,0.79,0.1433,0.8,0.1528,8
model-1601030795,1601030835.566,0.83,0.1408,0.78,0.1555,8
model-1601030795,1601030835.586,0.85,0.1283,0.78,0.1581,8
model-1601030795,1601030835.609,0.75,0.1646,0.76,0.1628,8
model-1601030795,1601030835.629,0.79,0.1452,0.77,0.1707,8
model-1601030795,1601030835.649,0.71,0.1766,0.77,0.1727,8
model-1601030795,1601030835.669,0.8,0.1365,0.75,0.1711,8
model-1601030795,1601030835.69,0.79,0.1464,0.75,0.1714,8
model-1601030795,1601030835.712,0.8,0.1447,0.76,0.1746,8
model-1601030795,1601030835.732,0.7,0.1848,0.75,0.1753,8
model-1601030795,1601030835.753,0.76,0.1505,0.75,0.1742,8
model-1601030795,1601030835.773,0.76,0.1669,0.76,0.1728,8
model-1601030795,1601030835.793,0.79,0.1571,0.76,0.1652,8
model-1601030795,1601030835.816,0.76,0.16,0.76,0.1628,8
model-1601030795,1601030835.836,0.84,0.1304,0.78,0.1605,8
model-1601030795,1601030835.856,0.86,0.1136,0.79,0.1533,8
model-1601030795,1601030835.876,0.8,0.1451,0.8,0.1507,8
model-1601030795,1601030835.897,0.82,0.1328,0.79,0.1558,8
model-1601030795,1601030835.919,0.73,0.1828,0.79,0.1586,8
model-1601030795,1601030835.939,0.76,0.1758,0.77,0.1529,8
model-1601030795,1601030835.959,0.78,0.151,0.81,0.1512,8
model-1601030795,1601030835.98,0.82,0.1268,0.82,0.1527,8
model-1601030795,1601030836.0,0.82,0.133,0.82,0.1513,8
model-1601030795,1601030836.022,0.76,0.1537,0.81,0.1474,8
model-1601030795,1601030836.043,0.78,0.1401,0.79,0.1524,8
model-1601030795,1601030836.063,0.77,0.163,0.74,0.1627,8
model-1601030795,1601030836.083,0.8,0.1561,0.73,0.1664,8
model-1601030795,1601030836.103,0.76,0.1725,0.77,0.1519,8
model-1601030795,1601030836.126,0.8,0.1569,0.84,0.1454,8
model-1601030795,1601030836.146,0.78,0.1484,0.85,0.1468,8
model-1601030795,1601030836.166,0.75,0.1693,0.83,0.1476,8
model-1601030795,1601030836.186,0.86,0.1165,0.84,0.146,8
model-1601030795,1601030836.206,0.77,0.1667,0.84,0.1459,8
model-1601030795,1601030836.229,0.72,0.1746,0.76,0.1541,8
model-1601030795,1601030836.249,0.81,0.1532,0.76,0.1695,8
model-1601030795,1601030836.27,0.79,0.16,0.76,0.1768,8
model-1601030795,1601030836.29,0.75,0.1617,0.75,0.1775,8
model-1601030795,1601030836.31,0.87,0.1108,0.76,0.1713,8
model-1601030795,1601030836.332,0.77,0.1578,0.77,0.1615,8
model-1601030795,1601030836.352,0.83,0.1205,0.79,0.1578,8
model-1601030795,1601030836.373,0.82,0.1324,0.81,0.1565,8
model-1601030795,1601030836.393,0.79,0.1445,0.77,0.1604,8
model-1601030795,1601030836.413,0.82,0.1155,0.77,0.1579,8
model-1601030795,1601030836.436,0.75,0.1851,0.79,0.1532,8
model-1601030795,1601030836.456,0.78,0.1454,0.81,0.1568,8
model-1601030795,1601030836.476,0.77,0.1406,0.77,0.1689,8
model-1601030795,1601030836.497,0.74,0.1766,0.77,0.1659,8
model-1601030795,1601030836.517,0.75,0.1669,0.79,0.1563,8
model-1601030795,1601030836.539,0.78,0.171,0.83,0.1471,8
model-1601030795,1601030836.56,0.88,0.0999,0.82,0.1458,8
model-1601030795,1601030836.58,0.8,0.1434,0.83,0.1433,8
model-1601030795,1601030836.6,0.81,0.1443,0.84,0.142,8
model-1601030795,1601030836.62,0.78,0.1466,0.82,0.1416,8
model-1601030795,1601030836.643,0.76,0.1521,0.82,0.1419,8
model-1601030795,1601030836.663,0.8,0.152,0.83,0.1414,8
model-1601030795,1601030836.683,0.82,0.1387,0.83,0.1411,8
model-1601030795,1601030836.703,0.83,0.1332,0.83,0.142,8
model-1601030795,1601030836.724,0.76,0.1698,0.83,0.1442,8
model-1601030795,1601030836.746,0.83,0.1317,0.82,0.1458,8
model-1601030795,1601030836.766,0.82,0.138,0.8,0.1492,8
model-1601030795,1601030836.786,0.78,0.1485,0.8,0.1447,8
model-1601030795,1601030836.807,0.82,0.1247,0.82,0.1406,8
model-1601030795,1601030836.827,0.8,0.1419,0.81,0.1424,8
model-1601030795,1601030836.85,0.8,0.1452,0.81,0.1433,8
model-1601030795,1601030836.87,0.83,0.1319,0.81,0.1441,8
model-1601030795,1601030836.89,0.73,0.1805,0.81,0.1444,8
model-1601030795,1601030836.91,0.91,0.0951,0.82,0.138,8
model-1601030795,1601030836.926,0.81,0.1496,0.71,0.1861,8
model-1601030795,1601030836.95,0.63,0.2393,0.84,0.1375,9
model-1601030795,1601030836.97,0.78,0.1434,0.79,0.1585,9
model-1601030795,1601030836.991,0.72,0.2036,0.8,0.1585,9
model-1601030795,1601030837.011,0.7,0.1962,0.81,0.1453,9
model-1601030795,1601030837.031,0.73,0.1556,0.8,0.1497,9
model-1601030795,1601030837.054,0.79,0.1476,0.74,0.1646,9
model-1601030795,1601030837.074,0.73,0.1818,0.72,0.1757,9
model-1601030795,1601030837.094,0.73,0.1756,0.7,0.174,9
model-1601030795,1601030837.114,0.72,0.1888,0.72,0.1602,9
model-1601030795,1601030837.134,0.69,0.1922,0.79,0.1499,9
model-1601030795,1601030837.157,0.73,0.166,0.79,0.1543,9
model-1601030795,1601030837.177,0.76,0.173,0.8,0.1609,9
model-1601030795,1601030837.197,0.77,0.1717,0.79,0.1614,9
model-1601030795,1601030837.217,0.77,0.1617,0.79,0.1582,9
model-1601030795,1601030837.238,0.69,0.192,0.78,0.1555,9
model-1601030795,1601030837.26,0.72,0.1664,0.78,0.16,9
model-1601030795,1601030837.28,0.77,0.1499,0.75,0.1689,9
model-1601030795,1601030837.3,0.8,0.1378,0.72,0.1767,9
model-1601030795,1601030837.32,0.71,0.199,0.73,0.1732,9
model-1601030795,1601030837.341,0.73,0.1582,0.75,0.164,9
model-1601030795,1601030837.363,0.74,0.157,0.79,0.1571,9
model-1601030795,1601030837.383,0.78,0.151,0.79,0.1565,9
model-1601030795,1601030837.404,0.82,0.1238,0.78,0.1572,9
model-1601030795,1601030837.424,0.8,0.1464,0.77,0.1562,9
model-1601030795,1601030837.444,0.72,0.176,0.8,0.1561,9
model-1601030795,1601030837.467,0.74,0.176,0.78,0.1589,9
model-1601030795,1601030837.487,0.81,0.1258,0.76,0.1641,9
model-1601030795,1601030837.507,0.81,0.1391,0.73,0.1711,9
model-1601030795,1601030837.527,0.77,0.1627,0.76,0.1681,9
model-1601030795,1601030837.547,0.73,0.1503,0.75,0.1625,9
model-1601030795,1601030837.57,0.78,0.1455,0.78,0.1572,9
model-1601030795,1601030837.59,0.77,0.1636,0.78,0.1569,9
model-1601030795,1601030837.611,0.79,0.1491,0.77,0.1576,9
model-1601030795,1601030837.631,0.78,0.1434,0.75,0.1592,9
model-1601030795,1601030837.651,0.82,0.1289,0.74,0.1619,9
model-1601030795,1601030837.673,0.77,0.1424,0.77,0.1622,9
model-1601030795,1601030837.694,0.8,0.1387,0.77,0.1665,9
model-1601030795,1601030837.714,0.77,0.1396,0.76,0.1745,9
model-1601030795,1601030837.734,0.81,0.1314,0.76,0.1727,9
model-1601030795,1601030837.755,0.76,0.1772,0.79,0.1612,9
model-1601030795,1601030837.777,0.71,0.1781,0.81,0.1523,9
model-1601030795,1601030837.797,0.77,0.1623,0.8,0.1518,9
model-1601030795,1601030837.818,0.72,0.1792,0.8,0.1497,9
model-1601030795,1601030837.838,0.77,0.1475,0.8,0.1517,9
model-1601030795,1601030837.858,0.79,0.1435,0.78,0.1545,9
model-1601030795,1601030837.881,0.82,0.1455,0.79,0.1555,9
model-1601030795,1601030837.901,0.79,0.1522,0.79,0.1572,9
model-1601030795,1601030837.921,0.76,0.1697,0.79,0.1553,9
model-1601030795,1601030837.941,0.81,0.1341,0.78,0.1525,9
model-1601030795,1601030837.962,0.81,0.1382,0.8,0.1491,9
model-1601030795,1601030837.984,0.71,0.1748,0.8,0.1475,9
model-1601030795,1601030838.005,0.86,0.1115,0.78,0.1465,9
model-1601030795,1601030838.025,0.83,0.1434,0.78,0.1468,9
model-1601030795,1601030838.045,0.85,0.1165,0.78,0.1465,9
model-1601030795,1601030838.065,0.75,0.1757,0.77,0.1468,9
model-1601030795,1601030838.088,0.78,0.1567,0.8,0.1421,9
model-1601030795,1601030838.108,0.74,0.1958,0.8,0.1389,9
model-1601030795,1601030838.128,0.82,0.1397,0.82,0.1371,9
model-1601030795,1601030838.148,0.77,0.1522,0.82,0.1363,9
model-1601030795,1601030838.169,0.73,0.1759,0.82,0.1405,9
model-1601030795,1601030838.191,0.82,0.1522,0.81,0.1426,9
model-1601030795,1601030838.211,0.81,0.1296,0.8,0.1426,9
model-1601030795,1601030838.231,0.8,0.1335,0.81,0.1418,9
model-1601030795,1601030838.252,0.74,0.1653,0.8,0.143,9
model-1601030795,1601030838.272,0.76,0.1598,0.78,0.1465,9
model-1601030795,1601030838.294,0.83,0.1335,0.79,0.1521,9
model-1601030795,1601030838.314,0.86,0.1235,0.78,0.153,9
model-1601030795,1601030838.335,0.77,0.1517,0.78,0.1472,9
model-1601030795,1601030838.355,0.79,0.1407,0.83,0.1381,9
model-1601030795,1601030838.375,0.84,0.1181,0.81,0.1329,9
model-1601030795,1601030838.397,0.75,0.1511,0.79,0.1351,9
model-1601030795,1601030838.418,0.79,0.1503,0.8,0.1397,9
model-1601030795,1601030838.438,0.89,0.1155,0.81,0.142,9
model-1601030795,1601030838.458,0.71,0.1714,0.83,0.1401,9
model-1601030795,1601030838.478,0.83,0.141,0.82,0.1412,9
model-1601030795,1601030838.501,0.8,0.1273,0.81,0.1497,9
model-1601030795,1601030838.521,0.83,0.1417,0.8,0.16,9
model-1601030795,1601030838.541,0.73,0.1703,0.8,0.1582,9
model-1601030795,1601030838.561,0.75,0.1648,0.77,0.1588,9
model-1601030795,1601030838.582,0.77,0.1661,0.78,0.1639,9
model-1601030795,1601030838.604,0.78,0.143,0.77,0.1634,9
model-1601030795,1601030838.624,0.74,0.1648,0.78,0.1565,9
model-1601030795,1601030838.644,0.82,0.1578,0.79,0.1529,9
model-1601030795,1601030838.665,0.8,0.1476,0.8,0.1572,9
model-1601030795,1601030838.685,0.74,0.1475,0.76,0.1629,9
model-1601030795,1601030838.707,0.78,0.1443,0.76,0.1637,9
model-1601030795,1601030838.727,0.74,0.1814,0.78,0.1587,9
model-1601030795,1601030838.748,0.67,0.1805,0.81,0.1518,9
model-1601030795,1601030838.768,0.83,0.1349,0.81,0.1498,9
model-1601030795,1601030838.788,0.77,0.1509,0.8,0.1505,9
model-1601030795,1601030838.811,0.76,0.1586,0.8,0.1492,9
model-1601030795,1601030838.831,0.77,0.1787,0.84,0.1478,9
model-1601030795,1601030838.851,0.8,0.1415,0.8,0.1494,9
model-1601030795,1601030838.872,0.8,0.1688,0.75,0.1537,9
model-1601030795,1601030838.892,0.79,0.1594,0.74,0.1571,9
model-1601030795,1601030838.914,0.77,0.1481,0.75,0.1615,9
model-1601030795,1601030838.934,0.84,0.1227,0.74,0.1623,9
model-1601030795,1601030838.955,0.82,0.143,0.77,0.1553,9
model-1601030795,1601030838.975,0.7,0.1908,0.84,0.1455,9
model-1601030795,1601030838.995,0.79,0.1485,0.83,0.1442,9
model-1601030795,1601030839.017,0.79,0.1478,0.82,0.144,9
model-1601030795,1601030839.038,0.68,0.1917,0.82,0.1432,9
model-1601030795,1601030839.058,0.75,0.1572,0.84,0.1432,9
model-1601030795,1601030839.078,0.83,0.1427,0.8,0.1459,9
model-1601030795,1601030839.099,0.88,0.1137,0.76,0.1579,9
model-1601030795,1601030839.121,0.81,0.1228,0.76,0.1634,9
model-1601030795,1601030839.141,0.82,0.1203,0.76,0.1658,9
model-1601030795,1601030839.162,0.84,0.1217,0.76,0.1581,9
model-1601030795,1601030839.182,0.76,0.1636,0.79,0.1438,9
model-1601030795,1601030839.202,0.83,0.1301,0.81,0.1398,9
model-1601030795,1601030839.225,0.74,0.1864,0.78,0.1473,9
model-1601030795,1601030839.245,0.75,0.1614,0.79,0.1478,9
model-1601030795,1601030839.265,0.68,0.2083,0.81,0.1414,9
model-1601030795,1601030839.286,0.82,0.134,0.83,0.1365,9
model-1601030795,1601030839.306,0.77,0.1546,0.81,0.1355,9
model-1601030795,1601030839.328,0.8,0.1646,0.8,0.1418,9
model-1601030795,1601030839.348,0.76,0.1499,0.79,0.1507,9
model-1601030795,1601030839.369,0.77,0.1635,0.8,0.153,9
model-1601030795,1601030839.389,0.74,0.1775,0.79,0.147,9
model-1601030795,1601030839.409,0.72,0.1677,0.8,0.1406,9
model-1601030795,1601030839.431,0.75,0.1597,0.82,0.1393,9
model-1601030795,1601030839.452,0.81,0.1319,0.82,0.1414,9
model-1601030795,1601030839.472,0.75,0.1572,0.81,0.1438,9
model-1601030795,1601030839.492,0.77,0.1422,0.82,0.1432,9
model-1601030795,1601030839.513,0.78,0.1555,0.82,0.1419,9
model-1601030795,1601030839.535,0.77,0.169,0.79,0.1433,9
model-1601030795,1601030839.556,0.78,0.1428,0.79,0.1498,9
model-1601030795,1601030839.576,0.78,0.1511,0.79,0.1541,9
model-1601030795,1601030839.596,0.68,0.1803,0.78,0.1567,9
model-1601030795,1601030839.616,0.76,0.1466,0.79,0.1564,9
model-1601030795,1601030839.639,0.8,0.1492,0.78,0.1563,9
model-1601030795,1601030839.659,0.79,0.1517,0.78,0.155,9
model-1601030795,1601030839.679,0.77,0.1688,0.8,0.1533,9
model-1601030795,1601030839.7,0.79,0.1504,0.83,0.154,9
model-1601030795,1601030839.72,0.72,0.1734,0.81,0.1519,9
model-1601030795,1601030839.742,0.84,0.1165,0.77,0.1523,9
model-1601030795,1601030839.762,0.77,0.1514,0.76,0.1579,9
model-1601030795,1601030839.783,0.83,0.1406,0.75,0.1648,9
model-1601030795,1601030839.803,0.73,0.1687,0.75,0.1586,9
model-1601030795,1601030839.823,0.83,0.1313,0.78,0.1509,9
model-1601030795,1601030839.846,0.85,0.1075,0.78,0.1484,9
model-1601030795,1601030839.866,0.87,0.1056,0.79,0.1461,9
model-1601030795,1601030839.886,0.81,0.144,0.79,0.144,9
model-1601030795,1601030839.906,0.78,0.1485,0.79,0.1442,9
model-1601030795,1601030839.927,0.81,0.147,0.78,0.1464,9
model-1601030795,1601030839.949,0.78,0.1742,0.78,0.1489,9
model-1601030795,1601030839.969,0.85,0.1157,0.76,0.1506,9
model-1601030795,1601030839.989,0.83,0.1384,0.73,0.1548,9
model-1601030795,1601030840.009,0.83,0.1469,0.73,0.161,9
model-1601030795,1601030840.03,0.78,0.1415,0.73,0.1611,9
model-1601030795,1601030840.052,0.72,0.1566,0.75,0.1558,9
model-1601030795,1601030840.072,0.84,0.1324,0.79,0.1533,9
model-1601030795,1601030840.093,0.76,0.1664,0.8,0.1544,9
model-1601030795,1601030840.113,0.84,0.125,0.77,0.1582,9
model-1601030795,1601030840.133,0.68,0.1864,0.77,0.1584,9
model-1601030795,1601030840.156,0.84,0.133,0.77,0.1577,9
model-1601030795,1601030840.176,0.83,0.1303,0.77,0.1585,9
model-1601030795,1601030840.196,0.84,0.1366,0.79,0.1591,9
model-1601030795,1601030840.216,0.84,0.1368,0.77,0.1628,9
model-1601030795,1601030840.237,0.84,0.1215,0.77,0.1671,9
model-1601030795,1601030840.259,0.78,0.1413,0.76,0.1747,9
model-1601030795,1601030840.28,0.8,0.1403,0.73,0.1842,9
model-1601030795,1601030840.3,0.77,0.1579,0.74,0.1864,9
model-1601030795,1601030840.32,0.81,0.1302,0.73,0.1864,9
model-1601030795,1601030840.34,0.77,0.1352,0.71,0.188,9
model-1601030795,1601030840.363,0.78,0.1595,0.7,0.1883,9
model-1601030795,1601030840.383,0.7,0.1773,0.7,0.188,9
model-1601030795,1601030840.403,0.76,0.1481,0.71,0.1876,9
model-1601030795,1601030840.423,0.78,0.1605,0.71,0.1873,9
model-1601030795,1601030840.444,0.75,0.144,0.73,0.1831,9
model-1601030795,1601030840.466,0.81,0.1534,0.73,0.1819,9
model-1601030795,1601030840.486,0.83,0.1222,0.73,0.1791,9
model-1601030795,1601030840.507,0.84,0.1184,0.75,0.1722,9
model-1601030795,1601030840.527,0.81,0.13,0.8,0.1655,9
model-1601030795,1601030840.547,0.82,0.1269,0.8,0.1603,9
model-1601030795,1601030840.569,0.74,0.1676,0.8,0.1572,9
model-1601030795,1601030840.59,0.78,0.1594,0.8,0.1539,9
model-1601030795,1601030840.61,0.81,0.1482,0.81,0.1541,9
model-1601030795,1601030840.63,0.84,0.1156,0.8,0.1572,9
model-1601030795,1601030840.65,0.85,0.1244,0.8,0.1567,9
model-1601030795,1601030840.673,0.78,0.1559,0.81,0.148,9
model-1601030795,1601030840.693,0.82,0.1337,0.83,0.1471,9
model-1601030795,1601030840.713,0.8,0.158,0.77,0.1569,9
model-1601030795,1601030840.734,0.83,0.1432,0.76,0.1604,9
model-1601030795,1601030840.754,0.8,0.1557,0.79,0.1543,9
model-1601030795,1601030840.776,0.79,0.15,0.81,0.1473,9
model-1601030795,1601030840.796,0.78,0.143,0.82,0.1461,9
model-1601030795,1601030840.816,0.76,0.1468,0.82,0.1497,9
model-1601030795,1601030840.837,0.87,0.1228,0.82,0.152,9
model-1601030795,1601030840.857,0.76,0.1635,0.83,0.1525,9
model-1601030795,1601030840.88,0.75,0.1707,0.76,0.1601,9
model-1601030795,1601030840.9,0.79,0.1433,0.75,0.1798,9
model-1601030795,1601030840.92,0.75,0.1635,0.73,0.1925,9
model-1601030795,1601030840.94,0.78,0.163,0.7,0.1945,9
